07/14/16 17:54:41:998.000  - [506787] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/14/16 17:54:42:005.000  - [506787] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/14/16 17:54:42:005.000  - [506787] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/14/16 17:54:42:005.000  - [506787] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/14/16 18:03:00:227.000  - [509120] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/14/16 18:03:00:227.000  - [509120] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/14/16 18:03:00:227.000  - [509120] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/14/16 18:03:00:227.000  - [509120] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/14/16 18:03:00:227.000  - [509120] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/14/16 18:03:00:227.000  - [509120] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/14/16 18:03:00:227.000  - [509120] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/14/16 18:03:00:234.000  - [509120] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/14/16 18:03:00:234.000  - [509120] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/14/16 18:03:00:234.000  - [509120] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/14/16 18:15:35:937.000  - [511449] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/14/16 18:15:35:937.000  - [511449] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/14/16 18:15:35:937.000  - [511449] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/14/16 18:15:35:937.000  - [511449] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/14/16 18:15:35:937.000  - [511449] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/14/16 18:15:35:937.000  - [511449] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/14/16 18:15:35:937.000  - [511449] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/14/16 18:15:35:941.000  - [511449] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/14/16 18:15:35:941.000  - [511449] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/14/16 18:15:35:941.000  - [511449] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/14/16 18:16:56:862.000  - [512182] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/14/16 18:16:56:863.000  - [512182] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/14/16 18:16:56:863.000  - [512182] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/14/16 18:16:56:863.000  - [512182] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/14/16 18:16:56:863.000  - [512182] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/14/16 18:16:56:863.000  - [512182] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/14/16 18:16:56:863.000  - [512182] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/14/16 18:16:56:866.000  - [512182] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/14/16 18:16:56:867.000  - [512182] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/14/16 18:16:56:867.000  - [512182] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 11:24:19:639.000  - [544439] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 11:24:19:639.000  - [544439] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 11:24:19:639.000  - [544439] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 11:24:19:639.000  - [544439] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 11:24:19:639.000  - [544439] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 11:24:19:640.000  - [544439] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 11:24:19:640.000  - [544439] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 11:24:19:643.000  - [544439] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 11:24:19:643.000  - [544439] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 11:24:19:643.000  - [544439] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 11:43:07:330.000  - [547869] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 11:43:07:331.000  - [547869] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 11:43:07:331.000  - [547869] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 11:43:07:331.000  - [547869] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 11:43:07:331.000  - [547869] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 11:43:07:331.000  - [547869] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 11:43:07:331.000  - [547869] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 11:43:07:338.000  - [547869] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 11:43:07:338.000  - [547869] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 11:43:07:338.000  - [547869] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 13:44:52:177.000  - [560161] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 13:44:52:178.000  - [560161] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 13:44:52:178.000  - [560161] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 13:44:52:178.000  - [560161] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 13:44:52:178.000  - [560161] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 13:44:52:178.000  - [560161] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 13:44:52:178.000  - [560161] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 13:44:52:182.000  - [560161] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 13:44:52:183.000  - [560161] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 13:44:52:183.000  - [560161] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 14:55:06:760.000  - [576753] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 14:55:06:761.000  - [576753] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 14:55:06:761.000  - [576753] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 14:55:06:761.000  - [576753] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 14:55:06:761.000  - [576753] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 14:55:06:761.000  - [576753] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 14:55:06:761.000  - [576753] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 14:55:06:765.000  - [576753] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 14:55:06:765.000  - [576753] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 14:55:06:765.000  - [576753] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 14:59:14:902.000  - [577950] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 14:59:14:902.000  - [577950] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 14:59:14:902.000  - [577950] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 14:59:14:902.000  - [577950] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 14:59:14:902.000  - [577950] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 14:59:14:902.000  - [577950] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 14:59:14:902.000  - [577950] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 14:59:14:908.000  - [577950] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 14:59:14:908.000  - [577950] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 14:59:14:908.000  - [577950] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:00:25:220.000  - [578531] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:00:25:220.000  - [578531] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 15:00:25:220.000  - [578531] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 15:00:25:220.000  - [578531] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 15:00:25:220.000  - [578531] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 15:00:25:220.000  - [578531] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 15:00:25:220.000  - [578531] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 15:00:25:226.000  - [578531] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 15:00:25:227.000  - [578531] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 15:00:25:227.000  - [578531] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:01:15:390.000  - [579013] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:01:15:390.000  - [579013] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 15:01:15:390.000  - [579013] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 15:01:15:390.000  - [579013] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 15:01:15:390.000  - [579013] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 15:01:15:391.000  - [579013] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 15:01:15:391.000  - [579013] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 15:01:15:397.000  - [579013] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 15:01:15:397.000  - [579013] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 15:01:15:397.000  - [579013] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:02:58:790.000  - [579707] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:02:58:790.000  - [579707] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 15:02:58:790.000  - [579707] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 15:02:58:790.000  - [579707] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 15:02:58:790.000  - [579707] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 15:02:58:791.000  - [579707] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 15:02:58:791.000  - [579707] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 15:02:58:797.000  - [579707] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 15:02:58:797.000  - [579707] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 15:02:58:797.000  - [579707] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:07:49:149.000  - [581027] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:07:49:149.000  - [581027] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 15:07:49:149.000  - [581027] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 15:07:49:149.000  - [581027] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 15:07:49:149.000  - [581027] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 15:07:49:149.000  - [581027] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 15:07:49:149.000  - [581027] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 15:07:49:156.000  - [581027] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 15:07:49:156.000  - [581027] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 15:07:49:156.000  - [581027] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:12:01:076.000  - [582135] TRACE - Enter MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
07/15/16 15:12:01:076.000  - [582135] TRACE - Init under MAC OS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:77]
07/15/16 15:12:01:076.000  - [582135] TRACE - Init under iOS [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:85]
07/15/16 15:12:01:076.000  - [582135] TRACE - Init under IPHONE [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:88]
07/15/16 15:12:01:076.000  - [582135] TRACE - Brand: Apple [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:107]
07/15/16 15:12:01:076.000  - [582135] WARN - GetMobileModelName failed [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:414]
07/15/16 15:12:01:076.000  - [582135] TRACE - Model: iPad5,3 [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:109]
07/15/16 15:12:01:082.000  - [582135] TRACE - Serial: 56335F086F3446F7B8A86FA94E2DD7DD [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:111]
07/15/16 15:12:01:082.000  - [582135] ERROR - GetMobileScreenSize failed! The device is not supported. [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSBase.mm:477]
07/15/16 15:12:01:082.000  - [582135] TRACE - Leave MojingSDK_API_Init [/Users/sdkpublishbuilder/.jenkins/workspace/VR3_MojingSDKIOS/jni/Interface/ios/MojingIOSAPI.mm:75]
